City_x,Country,CityCountry,City_y,osm_url,flag,geohash,drives_on,bounds,latitude,longitude
Turin,Italy,"Turin, Italy","Turin, Italy",https://www.openstreetmap.org/?mlat=45.06776&mlon=7.68249#map=17/45.06776/7.68249,🇮🇹,u0j2qu64wyrnut6bdr39,right,"{'northeast': {'lat': 45.1402175, 'lng': 7.7733388}, 'southwest': {'lat': 45.0067924, 'lng': 7.5778348}}",45.0677551,7.6824892
Venice,Italy,"Venice, Italy","Venice, Italy",https://www.openstreetmap.org/?mlat=45.43719&mlon=12.33459#map=17/45.43719/12.33459,🇮🇹,u20f2xtfbf2b8wt6tuwp,right,"{'northeast': {'lat': 45.5779981, 'lng': 12.5965709}, 'southwest': {'lat': 45.2312466, 'lng': 12.1668349}}",45.4371908,12.3345898
Kingston,Jamaica,"Kingston, Jamaica","Kingston, Jamaica",https://www.openstreetmap.org/?mlat=17.97121&mlon=-76.79281#map=16/17.97121/-76.79281,🇯🇲,d71qhx91vv0xcxu9ky0r,left,"{'northeast': {'lat': 18.0850725, 'lng': -76.7310792}, 'southwest': {'lat': 17.9633243, 'lng': -76.8726455}}",17.9712148,-76.7928128
Chiba,Japan,"Chiba, Japan","Chiba, Japan",https://www.openstreetmap.org/?mlat=35.54940&mlon=140.26473#map=17/35.54940/140.26473,🇯🇵,xn7dpz9dm073nh7dw573,left,"{'northeast': {'lat': 36.104101, 'lng': 141.1249306}, 'southwest': {'lat': 34.616817, 'lng': 139.5184908}}",35.549399,140.2647303
Fukuoka,Japan,"Fukuoka, Japan","Fukuoka, Japan",https://www.openstreetmap.org/?mlat=33.62512&mlon=130.61800#map=17/33.62512/130.61800,🇯🇵,wvuzk330s13njrwqsjdb,left,"{'northeast': {'lat': 34.6474905, 'lng': 131.2494964}, 'southwest': {'lat': 32.9397302, 'lng': 129.8133106}}",33.6251241,130.6180016
Kyoto,Japan,"Kyoto, Japan","Kyoto, Japan",https://www.openstreetmap.org/?mlat=35.02104&mlon=135.75561#map=17/35.02104/135.75561,🇯🇵,xn0x1pqhqgjychz21bh2,left,"{'northeast': {'lat': 35.3212207, 'lng': 135.878442}, 'southwest': {'lat': 34.874916, 'lng': 135.559006}}",35.021041,135.7556075
Nagoya,Japan,"Nagoya, Japan","Nagoya, Japan",https://www.openstreetmap.org/?mlat=35.18510&mlon=136.89984#map=17/35.18510/136.89984,🇯🇵,xn325jr2jdf5ycd2hu5n,left,"{'northeast': {'lat': 35.260229, 'lng': 137.060899}, 'southwest': {'lat': 35.0259512, 'lng': 136.791969}}",35.1851045,136.8998438
Osaka,Japan,"Osaka, Japan","Osaka, Japan",https://www.openstreetmap.org/?mlat=34.69376&mlon=135.50145#map=17/34.69376/135.50145,🇯🇵,xn0m77v1u9p1hn78r5q5,left,"{'northeast': {'lat': 34.768849, 'lng': 135.5991702}, 'southwest': {'lat': 34.586154, 'lng': 135.3099784}}",34.6937569,135.5014539
Tokyo,Japan,"Tokyo, Japan","Tokyo, Japan",https://www.openstreetmap.org/?mlat=35.68219&mlon=139.76222#map=17/35.68219/139.76222,🇯🇵,xn76urexzfcrg0vwdhq6,left,"{'northeast': {'lat': 35.8984245, 'lng': 154.205541}, 'southwest': {'lat': 20.2145811, 'lng': 135.8536855}}",35.6821936,139.762221
Amman,Jordan,"Amman, Jordan","Amman, Jordan",https://www.openstreetmap.org/?mlat=31.95157&mlon=35.92396#map=17/31.95157/35.92396,🇯🇴,sv9tc2x52upztg0cvy81,right,"{'northeast': {'lat': 32.1115694, 'lng': 36.0839625}, 'southwest': {'lat': 31.7915694, 'lng': 35.7639625}}",31.9515694,35.9239625
Mombasa,Kenya,"Mombasa, Kenya","Mombasa, Kenya",https://www.openstreetmap.org/?mlat=-4.05052&mlon=39.66717#map=17/-4.05052/39.66717,🇰🇪,kzk0ywsu002gpck2jety,left,"{'northeast': {'lat': -3.89052, 'lng': 39.827169}, 'southwest': {'lat': -4.21052, 'lng': 39.507169}}",-4.05052,39.667169
Nairobi,Kenya,"Nairobi, Kenya","Nairobi, Kenya",https://www.openstreetmap.org/?mlat=-1.28325&mlon=36.81724#map=17/-1.28325/36.81724,🇰🇪,kzf0ty3kxbpxfhdecmzk,left,"{'northeast': {'lat': -1.1606749, 'lng': 37.1048735}, 'southwest': {'lat': -1.4448822, 'lng': 36.6647016}}",-1.2832533,36.8172449
Riga,Latvia,"Riga, Latvia","Riga, Latvia",https://www.openstreetmap.org/?mlat=56.94940&mlon=24.10518#map=17/56.94940/24.10518,🇱🇻,ud15ux2f790mu3q2mh3m,right,"{'northeast': {'lat': 57.1093977, 'lng': 24.2651846}, 'southwest': {'lat': 56.7893977, 'lng': 23.9451846}}",56.9493977,24.1051846
Beirut,Lebanon,"Beirut, Lebanon","Beirut, Lebanon",https://www.openstreetmap.org/?mlat=33.89592&mlon=35.47843#map=17/33.89592/35.47843,🇱🇧,sy10z6dd53db6pzdz09k,right,"{'northeast': {'lat': 34.0559203, 'lng': 35.63843}, 'southwest': {'lat': 33.7359203, 'lng': 35.31843}}",33.8959203,35.47843
Monrovia,Liberia,"Monrovia, Liberia","Monrovia, Liberia",https://www.openstreetmap.org/?mlat=6.32803&mlon=-10.79779#map=17/6.32803/-10.79779,🇱🇷,ec07frcr3r19nt5xy9jp,right,"{'northeast': {'lat': 6.488034, 'lng': -10.637788}, 'southwest': {'lat': 6.168034, 'lng': -10.957788}}",6.328034,-10.797788
Benghazi,Libya,"Benghazi, Libya","Benghazi, Libya",https://www.openstreetmap.org/?mlat=32.12002&mlon=20.08122#map=17/32.12002/20.08122,🇱🇾,smwq8zq8wm0grp4zzbyr,right,"{'northeast': {'lat': 32.7335712, 'lng': 21.3190937}, 'southwest': {'lat': 31.0070362, 'lng': 18.6509231}}",32.1200168,20.0812174
Misratah,Libya,"Misratah, Libya","Misratah, Libya",https://www.openstreetmap.org/?mlat=32.37459&mlon=15.09058#map=17/32.37459/15.09058,🇱🇾,smf8pmsesj2jrrx3d1m3,right,"{'northeast': {'lat': 32.5345923, 'lng': 15.2505803}, 'southwest': {'lat': 32.2145923, 'lng': 14.9305803}}",32.3745923,15.0905803
Tripoli,Libya,"Tripoli, Libya","Tripoli, Libya",https://www.openstreetmap.org/?mlat=32.89667&mlon=13.17779#map=17/32.89667/13.17779,🇱🇾,smc75uev0b4hhn837m08,right,"{'northeast': {'lat': 32.9212205, 'lng': 13.59814}, 'southwest': {'lat': 32.6253078, 'lng': 13.0657395}}",32.896672,13.1777923
Kaunas,Lithuania,"Kaunas, Lithuania","Kaunas, Lithuania",https://www.openstreetmap.org/?mlat=54.89821&mlon=23.90448#map=17/54.89821/23.90448,🇱🇹,u9bbrcytqbc3ydnypsrb,right,"{'northeast': {'lat': 54.9595608, 'lng': 24.1002844}, 'southwest': {'lat': 54.8207445, 'lng': 23.7535259}}",54.8982139,23.9044817
Vilnius,Lithuania,"Vilnius, Lithuania","Vilnius, Lithuania",https://www.openstreetmap.org/?mlat=54.68705&mlon=25.28291#map=17/54.68705/25.28291,🇱🇹,u99zp76rns0zj35hc8ws,right,"{'northeast': {'lat': 54.83232, 'lng': 25.4814574}, 'southwest': {'lat': 54.5689058, 'lng': 25.0245351}}",54.6870458,25.2829111
Macau,Macau,"Macau, Macau","Macau, Macau",https://www.openstreetmap.org/?mlat=22.18994&mlon=113.53805#map=17/22.18994/113.53805,🇲🇴,webwpxecu1wb8n0c7pe4,left,"{'northeast': {'lat': 22.3499448, 'lng': 113.6980454}, 'southwest': {'lat': 22.0299448, 'lng': 113.3780454}}",22.1899448,113.5380454
Antananarivo,Madagascar,"Antananarivo, Madagascar","Antananarivo, Madagascar",https://www.openstreetmap.org/?mlat=-18.91001&mlon=47.52558#map=17/-18.91001/47.52558,🇲🇬,mh9u3mx14q1x7s5mexc4,right,"{'northeast': {'lat': -18.7500122, 'lng': 47.6855809}, 'southwest': {'lat': -19.0700122, 'lng': 47.3655809}}",-18.9100122,47.5255809
Blantyre,Malawi,"Blantyre, Malawi","Blantyre, Malawi",https://www.openstreetmap.org/?mlat=-15.78625&mlon=35.00357#map=17/-15.78625/35.00357,🇲🇼,kv0yhw0y6kcj4frq6y2m,left,"{'northeast': {'lat': -15.6262543, 'lng': 35.1635694}, 'southwest': {'lat': -15.9462543, 'lng': 34.8435694}}",-15.7862543,35.0035694
Lilongwe,Malawi,"Lilongwe, Malawi","Lilongwe, Malawi",https://www.openstreetmap.org/?mlat=-13.98751&mlon=33.76814#map=17/-13.98751/33.76814,🇲🇼,kv802mthyg10sent03d1,left,"{'northeast': {'lat': -13.8275107, 'lng': 33.928144}, 'southwest': {'lat': -14.1475107, 'lng': 33.608144}}",-13.9875107,33.768144
Johor Bahru,Malaysia,"Johor Bahru, Malaysia","Johor Bahru, Malaysia",https://www.openstreetmap.org/?mlat=1.50355&mlon=103.74956#map=16/1.50355/103.74956,🇲🇾,w23b8csngfvyzmfuv900,left,"{'northeast': {'lat': 1.663555, 'lng': 103.9095586}, 'southwest': {'lat': 1.343555, 'lng': 103.5895586}}",1.503555,103.7495586
Kuala Lumpur,Malaysia,"Kuala Lumpur, Malaysia","Kuala Lumpur, Malaysia",https://www.openstreetmap.org/?mlat=3.15170&mlon=101.69424#map=17/3.15170/101.69424,🇲🇾,w283fjerzqz1q4fu7fxe,left,"{'northeast': {'lat': 3.2445538, 'lng': 101.7584948}, 'southwest': {'lat': 3.0334334, 'lng': 101.615139}}",3.1516964,101.6942371
Penang Island,Malaysia,"Penang Island, Malaysia","Penang Island, Malaysia",https://www.openstreetmap.org/?mlat=5.40650&mlon=100.25591#map=17/5.40650/100.25591,🇲🇾,w0zqc2hp5uzh3z92c2py,left,"{'northeast': {'lat': 5.5856779, 'lng': 100.5503059}, 'southwest': {'lat': 5.1220035, 'lng': 100.1749755}}",5.4065013,100.2559077
Bamako,Mali,"Bamako, Mali","Bamako, Mali",https://www.openstreetmap.org/?mlat=12.64932&mlon=-8.00034#map=17/12.64932/-8.00034,🇲🇱,ef4rcywrdeuqgrptutzg,right,"{'northeast': {'lat': 12.7136871, 'lng': -7.9005664}, 'southwest': {'lat': 12.5113254, 'lng': -8.07382}}",12.649319,-8.000337
Senglea,Malta,"Senglea, Malta","Senglea, Malta",https://www.openstreetmap.org/?mlat=35.88717&mlon=14.51731#map=17/35.88717/14.51731,🇲🇹,sq6k4m51vy29mwxq90qk,left,"{'northeast': {'lat': 35.8910738, 'lng': 14.5201877}, 'southwest': {'lat': 35.883782, 'lng': 14.5135644}}",35.887175,14.517307
Sliema,Malta,"Sliema, Malta","Sliema, Malta",https://www.openstreetmap.org/?mlat=35.91276&mlon=14.50207#map=17/35.91276/14.50207,🇲🇹,sq6k618nfxzercd9nvjn,left,"{'northeast': {'lat': 35.9188998, 'lng': 14.5152091}, 'southwest': {'lat': 35.9052839, 'lng': 14.4929966}}",35.9127609,14.5020708
Nouakchott,Mauritania,"Nouakchott, Mauritania","Nouakchott, Mauritania",https://www.openstreetmap.org/?mlat=18.07924&mlon=-15.97801#map=17/18.07924/-15.97801,🇲🇷,eehwu7jpjqnquk2fjg69,right,"{'northeast': {'lat': 18.1642371, 'lng': -15.8429781}, 'southwest': {'lat': 17.9592001, 'lng': -16.0219283}}",18.0792379,-15.9780071
Acapulco,Mexico,"Acapulco, Mexico","Acapulco, Mexico",https://www.openstreetmap.org/?mlat=16.86805&mlon=-99.89402#map=17/16.86805/-99.89402,🇲🇽,9fbzyyers8m6dhbuhm8c,right,"{'northeast': {'lat': 17.0280495, 'lng': -99.7340182}, 'southwest': {'lat': 16.7080495, 'lng': -100.0540182}}",16.8680495,-99.8940182
Aguascalientes,Mexico,"Aguascalientes, Mexico","Aguascalientes, Mexico",https://www.openstreetmap.org/?mlat=21.88049&mlon=-102.29672#map=17/21.88049/-102.29672,🇲🇽,9ezk2pjz1dmm5bhrfusx,right,"{'northeast': {'lat': 22.040487, 'lng': -102.1367195}, 'southwest': {'lat': 21.720487, 'lng': -102.4567195}}",21.880487,-102.2967195
Apodaca,Mexico,"Apodaca, Mexico","Apodaca, Mexico",https://www.openstreetmap.org/?mlat=25.78710&mlon=-100.18508#map=17/25.78710/-100.18508,🇲🇽,9u8f8nrkwxbnvg7597mw,right,"{'northeast': {'lat': 25.8792854, 'lng': -100.1010359}, 'southwest': {'lat': 25.6941262, 'lng': -100.2727612}}",25.7871006,-100.1850769
Cancún,Mexico,"Cancún, Mexico","Cancún, Mexico",https://www.openstreetmap.org/?mlat=21.16190&mlon=-86.85150#map=16/21.16190/-86.85150,🇲🇽,d5f0rsksvrhxsztrm0cp,right,"{'northeast': {'lat': 21.2123751, 'lng': -86.7405259}, 'southwest': {'lat': 20.9705855, 'lng': -86.9956171}}",21.1618955,-86.8514988
Chihuahua,Mexico,"Chihuahua, Mexico","Chihuahua, Mexico",https://www.openstreetmap.org/?mlat=28.50000&mlon=-106.00000#map=17/28.50000/-106.00000,🇲🇽,9thd5um0scp4wz77qgyq,right,"{'northeast': {'lat': 31.7839157, 'lng': -103.30669}, 'southwest': {'lat': 25.558657, 'lng': -109.0749842}}",28.5000001,-106.0000001
Chimalhuacán,Mexico,"Chimalhuacán, Mexico","Chimalhuacán, Mexico",https://www.openstreetmap.org/?mlat=19.41775&mlon=-98.95752#map=17/19.41775/-98.95752,🇲🇽,9g3wknvkdepkf6trekmh,right,"{'northeast': {'lat': 19.4635641, 'lng': -98.894248}, 'southwest': {'lat': 19.3728241, 'lng': -98.9933987}}",19.417751,-98.9575169
Ciudad López Mateos,Mexico,"Ciudad López Mateos, Mexico","Ciudad López Mateos, Mexico",https://www.openstreetmap.org/?mlat=19.57340&mlon=-99.24395#map=16/19.57340/-99.24395,🇲🇽,9g3rmehz23u0166sbq82,right,"{'northeast': {'lat': 19.7333975, 'lng': -99.083949}, 'southwest': {'lat': 19.4133975, 'lng': -99.403949}}",19.5733975,-99.243949
Cuautitlán Izcalli,Mexico,"Cuautitlán Izcalli, Mexico","Cuautitlán Izcalli, Mexico",https://www.openstreetmap.org/?mlat=19.65314&mlon=-99.21450#map=16/19.65314/-99.21450,🇲🇽,9g3ry3dpyd48m5f4h770,right,"{'northeast': {'lat': 19.8131356, 'lng': -99.0545002}, 'southwest': {'lat': 19.4931356, 'lng': -99.3745002}}",19.6531356,-99.2145002
Culiacán,Mexico,"Culiacán, Mexico","Culiacán, Mexico",https://www.openstreetmap.org/?mlat=24.79790&mlon=-107.39339#map=17/24.79790/-107.39339,🇲🇽,9s7th4qd0wbwt3xszbpk,right,"{'northeast': {'lat': 24.9578965, 'lng': -107.233395}, 'southwest': {'lat': 24.6378965, 'lng': -107.553395}}",24.7978965,-107.393395
Durango,Mexico,"Durango, Mexico","Durango, Mexico",https://www.openstreetmap.org/?mlat=24.83333&mlon=-104.83333#map=17/24.83333/-104.83333,🇲🇽,9smmq2y8wkc380q0562h,right,"{'northeast': {'lat': 26.8447877, 'lng': -102.4726969}, 'southwest': {'lat': 22.3450837, 'lng': -107.2101322}}",24.833333,-104.833333
Ecatepec de Morelos,Mexico,"Ecatepec de Morelos, Mexico","Ecatepec de Morelos, Mexico",https://www.openstreetmap.org/?mlat=19.59941&mlon=-99.04873#map=17/19.59941/-99.04873,🇲🇽,9g3x6pfyv6e293q1zsq7,right,"{'northeast': {'lat': 19.6591485, 'lng': -98.9757652}, 'southwest': {'lat': 19.4845696, 'lng': -99.118598}}",19.5994083,-99.0487281
Guadalajara,Mexico,"Guadalajara, Mexico","Guadalajara, Mexico",https://www.openstreetmap.org/?mlat=20.67204&mlon=-103.33840#map=17/20.67204/-103.33840,🇲🇽,9ewt87pr2g54fqqj0f5c,right,"{'northeast': {'lat': 20.8320375, 'lng': -103.178396}, 'southwest': {'lat': 20.5120375, 'lng': -103.498396}}",20.6720375,-103.338396
Guadalupe,Mexico,"Guadalupe, Mexico","Guadalupe, Mexico",https://www.openstreetmap.org/?mlat=25.67511&mlon=-100.21518#map=16/25.67511/-100.21518,🇲🇽,9u8dpd1835tjr0hjyjnv,right,"{'northeast': {'lat': 25.8351114, 'lng': -100.0551753}, 'southwest': {'lat': 25.5151114, 'lng': -100.3751753}}",25.6751114,-100.2151753
Hermosillo,Mexico,"Hermosillo, Mexico","Hermosillo, Mexico",https://www.openstreetmap.org/?mlat=29.09482&mlon=-110.96922#map=17/29.09482/-110.96922,🇲🇽,9t1jdbd9tg8juf0w7hnf,right,"{'northeast': {'lat': 29.2548207, 'lng': -110.8092202}, 'southwest': {'lat': 28.9348207, 'lng': -111.1292202}}",29.0948207,-110.9692202
Juárez,Mexico,"Juárez, Mexico","Juárez, Mexico",https://www.openstreetmap.org/?mlat=17.70066&mlon=-93.19789#map=17/17.70066/-93.19789,🇲🇽,9gjsxnr3gdx5kybjctw1,right,"{'northeast': {'lat': 17.8458283, 'lng': -93.0119753}, 'southwest': {'lat': 17.5555056, 'lng': -93.3905478}}",17.7006623,-93.1978917
León,Mexico,"León, Mexico","León, Mexico",https://www.openstreetmap.org/?mlat=21.12196&mlon=-101.68298#map=16/21.12196/-101.68298,🇲🇽,9ez8njhsqgtjpbuzxsvm,right,"{'northeast': {'lat': 21.281965, 'lng': -101.5229766}, 'southwest': {'lat': 20.961965, 'lng': -101.8429766}}",21.121965,-101.6829766
Matamoros (Heroica Matamoros),Mexico,"Matamoros (Heroica Matamoros), Mexico","Matamoros (Heroica Matamoros), Mexico",https://www.openstreetmap.org/?mlat=25.88594&mlon=-97.50976#map=17/25.88594/-97.50976,🇲🇽,9udem07s9cdcrfeq0n8r,right,"{'northeast': {'lat': 25.8859931, 'lng': -97.5097128}, 'southwest': {'lat': 25.8858931, 'lng': -97.5098128}}",25.8859431,-97.5097628
Mérida,Mexico,"Mérida, Mexico","Mérida, Mexico",https://www.openstreetmap.org/?mlat=20.96708&mlon=-89.62374#map=17/20.96708/-89.62374,🇲🇽,d58r28cyp6pxs9cj8brg,right,"{'northeast': {'lat': 21.0920453, 'lng': -89.5301684}, 'southwest': {'lat': 20.8733088, 'lng': -89.7261963}}",20.9670759,-89.6237402
Mexicali,Mexico,"Mexicali, Mexico","Mexicali, Mexico",https://www.openstreetmap.org/?mlat=32.64052&mlon=-115.47490#map=17/32.64052/-115.47490,🇲🇽,9mvcsq18zffd0cmebbv4,right,"{'northeast': {'lat': 32.8005247, 'lng': -115.314899}, 'southwest': {'lat': 32.4805247, 'lng': -115.634899}}",32.6405247,-115.474899
Mexico City,Mexico,"Mexico City, Mexico","Mexico City, Mexico",https://www.openstreetmap.org/?mlat=19.43263&mlon=-99.13318#map=17/19.43263/-99.13318,🇲🇽,9g3w81t7m88wb6vpsy1c,right,"{'northeast': {'lat': 19.5796926, 'lng': -98.9750504}, 'southwest': {'lat': 19.2419543, 'lng': -99.304945}}",19.4326296,-99.1331785
Monterrey,Mexico,"Monterrey, Mexico","Monterrey, Mexico",https://www.openstreetmap.org/?mlat=25.68020&mlon=-100.31526#map=17/25.68020/-100.31526,🇲🇽,9u8dj6bwj0d5kbsmx6ep,right,"{'northeast': {'lat': 25.8402019, 'lng': -100.155258}, 'southwest': {'lat': 25.5202019, 'lng': -100.475258}}",25.6802019,-100.315258
Morelia,Mexico,"Morelia, Mexico","Morelia, Mexico",https://www.openstreetmap.org/?mlat=19.65460&mlon=-101.26238#map=16/19.65460/-101.26238,🇲🇽,9erzzdnbre140r9z2st4,right,"{'northeast': {'lat': 19.8622702, 'lng': -101.0425838}, 'southwest': {'lat': 19.4471606, 'lng': -101.5089304}}",19.6546004,-101.2623797
Naucalpan,Mexico,"Naucalpan, Mexico","Naucalpan, Mexico",https://www.openstreetmap.org/?mlat=19.47884&mlon=-99.23280#map=17/19.47884/-99.23280,🇲🇽,9g3qvfhbknnkk5zd93qb,right,"{'northeast': {'lat': 19.5366944, 'lng': -99.206733}, 'southwest': {'lat': 19.4120073, 'lng': -99.414074}}",19.4788356,-99.2327986
Nezahualcóyotl,Mexico,"Nezahualcóyotl, Mexico","Nezahualcóyotl, Mexico",https://www.openstreetmap.org/?mlat=19.47279&mlon=-99.05460#map=17/19.47279/-99.05460,🇲🇽,9g3wcbytk80d0w0epsu6,right,"{'northeast': {'lat': 19.4777949, 'lng': -99.0496005}, 'southwest': {'lat': 19.4677949, 'lng': -99.0596005}}",19.4727949,-99.0546005
Puebla,Mexico,"Puebla, Mexico","Puebla, Mexico",https://www.openstreetmap.org/?mlat=18.83333&mlon=-98.00000#map=17/18.83333/-98.00000,🇲🇽,9g671uw847xxkegzt1kf,right,"{'northeast': {'lat': 20.8396271, 'lng': -96.7246199}, 'southwest': {'lat': 17.860912, 'lng': -99.070494}}",18.833333,-98.0
Querétaro,Mexico,"Querétaro, Mexico","Querétaro, Mexico",https://www.openstreetmap.org/?mlat=20.80522&mlon=-99.88374#map=17/20.80522/-99.88374,🇲🇽,9g8yr56zhnx46tqrekub,right,"{'northeast': {'lat': 21.6700054, 'lng': -99.0430799}, 'southwest': {'lat': 20.0150182, 'lng': -100.5965357}}",20.8052225,-99.8837376
Reynosa,Mexico,"Reynosa, Mexico","Reynosa, Mexico",https://www.openstreetmap.org/?mlat=26.09077&mlon=-98.27882#map=16/26.09077/-98.27882,🇲🇽,9udh7tet9x913bbjvty4,right,"{'northeast': {'lat': 26.2507673, 'lng': -98.1188191}, 'southwest': {'lat': 25.9307673, 'lng': -98.4388191}}",26.0907673,-98.2788191
Saltillo,Mexico,"Saltillo, Mexico","Saltillo, Mexico",https://www.openstreetmap.org/?mlat=25.42304&mlon=-100.99275#map=17/25.42304/-100.99275,🇲🇽,9u80tu57fqdgdw7f3vh3,right,"{'northeast': {'lat': 25.5830425, 'lng': -100.8327509}, 'southwest': {'lat': 25.2630425, 'lng': -101.1527509}}",25.4230425,-100.9927509
San Luis Potosí,Mexico,"San Luis Potosí, Mexico","San Luis Potosí, Mexico",https://www.openstreetmap.org/?mlat=22.50000&mlon=-100.49491#map=17/22.50000/-100.49491,🇲🇽,9u0810jb4b089g46g4b5,right,"{'northeast': {'lat': 24.4915166, 'lng': -98.325967}, 'southwest': {'lat': 21.1596935, 'lng': -102.2960384}}",22.5000001,-100.4949145
Tijuana,Mexico,"Tijuana, Mexico","Tijuana, Mexico",https://www.openstreetmap.org/?mlat=32.53174&mlon=-117.01953#map=17/32.53174/-117.01953,🇲🇽,9muc14hzp7ffjx8q9x3p,right,"{'northeast': {'lat': 32.6917397, 'lng': -116.859529}, 'southwest': {'lat': 32.3717397, 'lng': -117.179529}}",32.5317397,-117.019529
Tlalnepantla,Mexico,"Tlalnepantla, Mexico","Tlalnepantla, Mexico",https://www.openstreetmap.org/?mlat=19.02978&mlon=-98.98582#map=17/19.02978/-98.98582,🇲🇽,9g3s7828x0z4pckh42s7,right,"{'northeast': {'lat': 19.0853688, 'lng': -98.9033898}, 'southwest': {'lat': 18.9752729, 'lng': -99.0620857}}",19.0297838,-98.9858196
Tlaquepaque,Mexico,"Tlaquepaque, Mexico","Tlaquepaque, Mexico",https://www.openstreetmap.org/?mlat=20.63977&mlon=-103.31204#map=17/20.63977/-103.31204,🇲🇽,9ewt3j67qum6w39jfmhb,right,"{'northeast': {'lat': 20.7997718, 'lng': -103.1520428}, 'southwest': {'lat': 20.4797718, 'lng': -103.4720428}}",20.6397718,-103.3120428
Toluca,Mexico,"Toluca, Mexico","Toluca, Mexico",https://www.openstreetmap.org/?mlat=19.29255&mlon=-99.65690#map=17/19.29255/-99.65690,🇲🇽,9g3ju2051zhctuywwzmt,right,"{'northeast': {'lat': 19.452545, 'lng': -99.4969007}, 'southwest': {'lat': 19.132545, 'lng': -99.8169007}}",19.292545,-99.6569007
Tonalá,Mexico,"Tonalá, Mexico","Tonalá, Mexico",https://www.openstreetmap.org/?mlat=15.98244&mlon=-93.69704#map=17/15.98244/-93.69704,🇲🇽,9fv6gvebky0cjpb2qkfk,right,"{'northeast': {'lat': 16.2302615, 'lng': -93.2991335}, 'southwest': {'lat': 15.7343875, 'lng': -94.1007876}}",15.9824361,-93.6970377
Torreón,Mexico,"Torreón, Mexico","Torreón, Mexico",https://www.openstreetmap.org/?mlat=25.54270&mlon=-103.41051#map=17/25.54270/-103.41051,🇲🇽,9sw3qcfv02j2x9ug5v3p,right,"{'northeast': {'lat': 25.702698, 'lng': -103.250512}, 'southwest': {'lat': 25.382698, 'lng': -103.570512}}",25.542698,-103.410512
Tultitlán,Mexico,"Tultitlán, Mexico","Tultitlán, Mexico",https://www.openstreetmap.org/?mlat=19.61699&mlon=-99.15928#map=17/19.61699/-99.15928,🇲🇽,9g3rxe4mm25wzjw32cv9,right,"{'northeast': {'lat': 19.6895801, 'lng': -99.0684751}, 'southwest': {'lat': 19.5723471, 'lng': -99.1932807}}",19.6169912,-99.1592775
Tuxtla Gutiérrez,Mexico,"Tuxtla Gutiérrez, Mexico","Tuxtla Gutiérrez, Mexico",https://www.openstreetmap.org/?mlat=16.75380&mlon=-93.11596#map=16/16.75380/-93.11596,🇲🇽,9fvz31gjbyuef1wzp8yt,right,"{'northeast': {'lat': 16.913801, 'lng': -92.955959}, 'southwest': {'lat': 16.593801, 'lng': -93.275959}}",16.753801,-93.115959
Veracruz,Mexico,"Veracruz, Mexico","Veracruz, Mexico",https://www.openstreetmap.org/?mlat=19.33333&mlon=-96.66667#map=17/19.33333/-96.66667,🇲🇽,9g7mbr92z6kz91xmt4ep,right,"{'northeast': {'lat': 22.4717509, 'lng': -93.6079398}, 'southwest': {'lat': 17.1369649, 'lng': -98.6815466}}",19.333333,-96.666667
Zapopan,Mexico,"Zapopan, Mexico","Zapopan, Mexico",https://www.openstreetmap.org/?mlat=20.72112&mlon=-103.39137#map=17/20.72112/-103.39137,🇲🇽,9ewmzk0tq8bcqb0r44dp,right,"{'northeast': {'lat': 20.8811203, 'lng': -103.2313671}, 'southwest': {'lat': 20.5611203, 'lng': -103.5513671}}",20.7211203,-103.3913671
Agadir,Morocco,"Agadir, Morocco","Agadir, Morocco",https://www.openstreetmap.org/?mlat=30.42052&mlon=-9.58385#map=16/30.42052/-9.58385,🇲🇦,ev3jjcvk251pe0q3ntn8,right,"{'northeast': {'lat': 30.4933553, 'lng': -9.4840659}, 'southwest': {'lat': 30.3507233, 'lng': -9.6765894}}",30.4205162,-9.5838532
Casablanca,Morocco,"Casablanca, Morocco","Casablanca, Morocco",https://www.openstreetmap.org/?mlat=33.59451&mlon=-7.62003#map=17/33.59451/-7.62003,🇲🇦,evfx4eeq0rrh20sf7ztw,right,"{'northeast': {'lat': 33.6409103, 'lng': -7.4574165}, 'southwest': {'lat': 33.4937724, 'lng': -7.746445}}",33.5945144,-7.6200284
Fez,Morocco,"Fez, Morocco","Fez, Morocco",https://www.openstreetmap.org/?mlat=34.03465&mlon=-5.01619#map=17/34.03465/-5.01619,🇲🇦,eyh3tgg64ppxwmkzuv98,right,"{'northeast': {'lat': 34.0755055, 'lng': -4.9377101}, 'southwest': {'lat': 33.9764285, 'lng': -5.0781791}}",34.0346534,-5.0161926
Marrakesh,Morocco,"Marrakesh, Morocco","Marrakesh, Morocco",https://www.openstreetmap.org/?mlat=31.62583&mlon=-7.98916#map=17/31.62583/-7.98916,🇲🇦,evd7fjq3z11ywp862x7z,right,"{'northeast': {'lat': 31.7104265, 'lng': -7.8847385}, 'southwest': {'lat': 31.5441986, 'lng': -8.0893315}}",31.6258257,-7.9891608
Rabat,Morocco,"Rabat, Morocco","Rabat, Morocco",https://www.openstreetmap.org/?mlat=34.02236&mlon=-6.83402#map=17/34.02236/-6.83402,🇲🇦,ey51s3xdeexdwtgsy9jf,right,"{'northeast': {'lat': 34.0378472, 'lng': -6.7614635}, 'southwest': {'lat': 33.8956294, 'lng': -6.9174353}}",34.02236,-6.8340222
